year,nameplate_cap,summer_cap,num_facilities,num_generators,state,tot_nameplate_cap,tot_summer_cap,tot_num_gen,tot_num_facilities,tot_cap_change,tot_cap_growth_rate,p_nameplate_cap,p_summer_cap,cap_change,cap_growth_rate,energy_source
2018,21272.5,21281.1,76,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,0.6672595074089409,0.6868571133481585,134,0.006299212598425197,Hydroelectric
1991,753.9,681.3,7,0,WA,24097.5,24694,0,98,316.40000000000146,1.3129992737835934,0.031285403050108934,0.02758969790232445,-23,-0.030508024936994296,Natural Gas
1992,838.3,753.9,7,0,WA,24121.3,24645.4,0,97,23.799999999999272,0.09866798223976019,0.03475351660150987,0.030589886956592302,84.39999999999998,0.10067994751282355,Natural Gas
1993,1207.7,1071.6,9,0,WA,24514.3,24993.2,0,102,393,1.6031459189126347,0.049265122805872495,0.04287566218011299,369.4000000000001,0.3058706632441832,Natural Gas
1994,1435.9,1268.6,10,0,WA,24927.7,25189,0,104,413.40000000000146,1.6583960814676102,0.05760258668068053,0.05036325380126245,228.20000000000005,0.15892471620586393,Natural Gas
1995,1503.9,1326.4,10,0,WA,24995.2,25253.6,0,102,67.5,0.2700518499551914,0.060167552170016646,0.0525232046124117,68,0.04521577232528758,Natural Gas
1996,1503.9,1326.4,10,0,WA,24939.7,25252.4,0,103,-55.5,-0.22253675866189246,0.060301447090382,0.052525700527474614,0,0,Natural Gas
1997,1751.9,1574.4,11,0,WA,25692.9,26252.9,0,105,753.2000000000007,2.9315491828481823,0.06818615259468569,0.05997051754282384,248,0.1415605913579542,Natural Gas
1998,1680,1512.6,11,0,WA,25725.1,26167.1,0,108,32.19999999999709,0.12516958145934162,0.06530586858748849,0.05780541213967157,-71.90000000000009,-0.042797619047619105,Natural Gas
1999,1751.9,1545,11,0,WA,25740.4,26082.4,0,107,15.30000000000291,0.05943963574770754,0.06806032540286865,0.05923534644051161,71.90000000000009,0.04104115531708436,Natural Gas
2000,1687,1483,11,0,WA,25719,26065,0,106,-21.400000000001455,-0.08320696761149911,0.0655935300750418,0.056896220985996546,-64.90000000000009,-0.03847065797273271,Natural Gas
2001,1696,1546,13,0,WA,26211,26645,0,108,492,1.8770745107016138,0.06470565792987677,0.05802214299118033,9,0.005306603773584905,Natural Gas
2002,2370,2085,17,0,WA,26798,27112,0,112,587,2.190461974774237,0.08843943577878946,0.07690321628799056,674,0.2843881856540084,Natural Gas
2003,2993,2586,18,0,WA,27522,27689,0,116,724,2.6306227745076667,0.1087493641450476,0.09339448878616056,623,0.2081523554961577,Natural Gas
2004,3506,3013,19,0,WA,27776,27573,0,112,254,0.9144585253456221,0.12622407834101382,0.10927356471910928,513,0.14632059326868227,Natural Gas
2005,3558,2994,20,0,WA,28011,27791,0,114,235,0.838956124379708,0.12702152725714896,0.10773271922564859,52,0.01461495222034851,Natural Gas
2006,3453,2991,20,0,WA,28351,28224,0,116,340,1.1992522309618707,0.12179464569151,0.10597363945578231,-105,-0.030408340573414423,Natural Gas
2007,3421,2933,19,0,WA,28720,28615,0,121,369,1.2848189415041784,0.11911559888579387,0.10249868949851476,-32,-0.00935399006138556,Natural Gas
2008,4390,3750,21,0,WA,29912,29494,0,124,1192,3.9850227333511636,0.14676384059909067,0.12714450396690852,969,0.22072892938496583,Natural Gas
2009,4390,3764,21,0,WA,30629,30095,0,130,717,2.3409187371445364,0.1433282183551536,0.12507060973583653,0,0,Natural Gas
2010,4390,3828,21,0,WA,31063,30478,0,135,434,1.3971606090847632,0.14132569294659242,0.12559879257169104,0,0,Natural Gas
2011,4390.4,3827.5,21,0,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,0.14086739457565556,0.12546300848985478,0.3999999999996362,9.110787172003377e-5,Natural Gas
2012,4422.5,3794.5,21,0,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,0.13999461863534923,0.12275962471692009,32.100000000000364,0.00725833804409279,Natural Gas
2013,3998.8,3437.7,19,0,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,0.1278164005689537,0.11213682016420767,-423.6999999999998,-0.10595678703611078,Natural Gas
2014,4045.3,3381.8,19,0,WA,31659.5,30949,0,133,374,1.1813199829435084,0.12777523334228275,0.10927008950208408,46.5,0.011494821150470916,Natural Gas
2015,4114.2,3452.5,19,0,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,0.12960396164362847,0.11136198693653737,68.89999999999964,0.01674687667104167,Natural Gas
2016,4116.4,3388.5,18,0,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,0.12947585616869228,0.1093184413774414,2.199999999999818,5.344475755514086e-4,Natural Gas
2017,4116.4,3404.6,18,0,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,0.12944694794637718,0.10997835707594406,0,0,Natural Gas
2018,4116.4,3386.6,18,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,0.1291200863226308,0.10930404443684179,0,0,Natural Gas
1991,1200,1100,1,0,WA,24097.5,24694,0,98,316.40000000000146,1.3129992737835934,0.049797696856520385,0.04454523365999838,0,0,Nuclear
1992,1200,1100,1,0,WA,24121.3,24645.4,0,97,23.799999999999272,0.09866798223976019,0.04974856247383019,0.04463307554350913,0,0,Nuclear
1993,1200,1100,1,0,WA,24514.3,24993.2,0,102,393,1.6031459189126347,0.04895102042481327,0.04401197125618168,0,0,Nuclear
1994,1200,1086,1,0,WA,24927.7,25189,0,104,413.40000000000146,1.6583960814676102,0.04813921862024976,0.04311405772360951,0,0,Nuclear
1995,1200,1107,1,0,WA,24995.2,25253.6,0,102,67.5,0.2700518499551914,0.048009217769811804,0.04383533436816929,0,0,Nuclear
1996,1200,1107,1,0,WA,24939.7,25252.4,0,103,-55.5,-0.22253675866189246,0.04811605592689567,0.043837417433590466,0,0,Nuclear
1997,1200,1170,1,0,WA,25692.9,26252.9,0,105,753.2000000000007,2.9315491828481823,0.046705510082551985,0.0445665050337296,0,0,Nuclear
1998,1200,1123,1,0,WA,25725.1,26167.1,0,108,32.19999999999709,0.12516958145934162,0.04664704899106321,0.042916486733340725,0,0,Nuclear
1999,1200,1117,1,0,WA,25740.4,26082.4,0,107,15.30000000000291,0.05943963574770754,0.04661932215505586,0.04282581357543784,0,0,Nuclear
2000,1200,1112,1,0,WA,25719,26065,0,106,-21.400000000001455,-0.08320696761149911,0.04665811267934212,0.04266257433339728,0,0,Nuclear
2001,1200,1108,1,0,WA,26211,26645,0,108,492,1.8770745107016138,0.04578230513906375,0.041583786826796774,0,0,Nuclear
2002,1200,1108,1,0,WA,26798,27112,0,112,587,2.190461974774237,0.04477946115381745,0.04086751254057244,0,0,Nuclear
2003,1200,1108,1,0,WA,27522,27689,0,116,724,2.6306227745076667,0.043601482450403316,0.04001589078695511,0,0,Nuclear
2004,1200,1122,1,0,WA,27776,27573,0,112,254,0.9144585253456221,0.043202764976958526,0.04069198128604069,0,0,Nuclear
2005,1200,1131,1,0,WA,28011,27791,0,114,235,0.838956124379708,0.04284031273428296,0.040696628404879275,0,0,Nuclear
2006,1200,1131,1,0,WA,28351,28224,0,116,340,1.1992522309618707,0.04232654932806603,0.040072278911564625,0,0,Nuclear
2007,1200,1131,1,0,WA,28720,28615,0,121,369,1.2848189415041784,0.04178272980501393,0.0395247247946881,0,0,Nuclear
2008,1200,1131,1,0,WA,29912,29494,0,124,1192,3.9850227333511636,0.04011767852366943,0.03834678239641961,0,0,Nuclear
2009,1200,1131,1,0,WA,30629,30095,0,130,717,2.3409187371445364,0.03917855627020144,0.03758099352051836,0,0,Nuclear
2010,1200,1097,1,0,WA,31063,30478,0,135,434,1.3971606090847632,0.03863116891478608,0.03599317540521032,0,0,Nuclear
2011,1200,1097,1,1,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,0.03850238554363764,0.03595896023863376,0,0,Nuclear
2012,1200,1132,1,1,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,0.03798610341716655,0.036622452280815274,0,0,Nuclear
2013,1200,1133,1,1,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,0.038356427098815746,0.036958145634013236,0,0,Nuclear
2014,1200,1137,1,1,WA,31659.5,30949,0,133,374,1.1813199829435084,0.037903314960754275,0.036737859058451,0,0,Nuclear
2015,1200,1158,1,1,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,0.03780194301987122,0.03735182646560761,0,0,Nuclear
2016,1200,1160,1,1,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,0.03774439495734883,0.03742345934715421,0,0,Nuclear
2017,1200,1177,1,1,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,0.03773596772316894,0.03802048002067384,0,0,Nuclear
2018,1200,1163,1,1,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,0.03764068204915873,0.037536350227380555,0,0,Nuclear
2011,61.5,9.4,1,1,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,0.001973247259111429,3.0812600386796474e-4,58.5,0.9512195121951219,Other
2012,61.5,10,1,1,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,0.001946787800129786,3.2351989647363315e-4,0,0,Other
2013,105.2,56.8,3,0,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,0.0033625801089961806,0.0018528002400811578,43.7,0.41539923954372626,Other
2014,163.4,112.7,4,0,WA,31659.5,30949,0,133,374,1.1813199829435084,0.005161168053822707,0.003641474684157808,58.2,0.3561811505507956,Other
2015,1,1,1,1,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,3.1501619183226015e-5,3.22554632690912e-5,-162.4,-162.4,Other
2016,5.2,5.2,3,0,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,1.6355904481517829e-4,1.6776033500448436e-4,4.2,0.8076923076923077,Other
2017,7.6,7.4,4,0,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,2.389944622467366e-4,2.390412507671932e-4,2.3999999999999995,0.31578947368421045,Other
2018,6.4,6.2,3,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,2.007503042621799e-4,2.0010780000839163e-4,-1.1999999999999993,-0.1874999999999999,Other
1991,32.4,30.3,0,0,WA,24097.5,24694,0,98,316.40000000000146,1.3129992737835934,0.0013445378151260505,0.0012270187089981372,22,0.6790123456790124,Other Biomass
1992,28.5,26.5,0,0,WA,24121.3,24645.4,0,97,23.799999999999272,0.09866798223976019,0.0011815283587534669,0.0010752513653663563,-3.8999999999999986,-0.13684210526315785,Other Biomass
1993,35.1,33,0,0,WA,24514.3,24993.2,0,102,393,1.6031459189126347,0.0014318173474257884,0.0013203591376854504,6.600000000000001,0.18803418803418806,Other Biomass
1994,35.1,32.8,0,0,WA,24927.7,25189,0,104,413.40000000000146,1.6583960814676102,0.0014080721446423055,0.0013021557028861804,0,0,Other Biomass
1995,32.4,30.3,0,0,WA,24995.2,25253.6,0,102,67.5,0.2700518499551914,0.0012962488797849186,0.0011998289352805145,-2.700000000000003,-0.08333333333333343,Other Biomass
1996,32.4,30.3,0,0,WA,24939.7,25252.4,0,103,-55.5,-0.22253675866189246,0.001299133510026183,0.001199885951434319,0,0,Other Biomass
1997,32.4,30.3,0,0,WA,25692.9,26252.9,0,105,753.2000000000007,2.9315491828481823,0.0012610487722289035,0.0011541582072837667,0,0,Other Biomass
1998,35.2,33,0,0,WA,25725.1,26167.1,0,108,32.19999999999709,0.12516958145934162,0.0013683134370711875,0.0012611256119325414,2.8000000000000043,0.07954545454545466,Other Biomass
1999,41.1,39.1,0,0,WA,25740.4,26082.4,0,107,15.30000000000291,0.05943963574770754,0.0015967117838106633,0.0014990951752906173,5.899999999999999,0.14355231143552308,Other Biomass
2000,45,43,0,0,WA,25719,26065,0,106,-21.400000000001455,-0.08320696761149911,0.0017496792254753295,0.0016497218492230962,3.8999999999999986,0.08666666666666664,Other Biomass
2001,42,42,0,0,WA,26211,26645,0,108,492,1.8770745107016138,0.0016023806798672313,0.0015762807280915744,-3,-0.07142857142857142,Other Biomass
2002,42,42,0,0,WA,26798,27112,0,112,587,2.190461974774237,0.0015672811403836108,0.0015491295367365005,0,0,Other Biomass
2003,45,44,0,0,WA,27522,27689,0,116,724,2.6306227745076667,0.0016350555918901242,0.0015890786955108527,3,0.06666666666666667,Other Biomass
2004,43,39,0,0,WA,27776,27573,0,112,254,0.9144585253456221,0.0015480990783410138,0.0014144271570014145,-2,-0.046511627906976744,Other Biomass
2005,43,39,0,0,WA,28011,27791,0,114,235,0.838956124379708,0.001535111206311806,0.0014033320139613544,0,0,Other Biomass
2006,43,39,0,0,WA,28351,28224,0,116,340,1.1992522309618707,0.0015167013509223661,0.0013818027210884354,0,0,Other Biomass
2007,39,36,0,0,WA,28720,28615,0,121,369,1.2848189415041784,0.0013579387186629527,0.001258081425825616,-4,-0.10256410256410256,Other Biomass
2008,39,36,3,0,WA,29912,29494,0,124,1192,3.9850227333511636,0.0013038245520192566,0.0012205872380823218,0,0,Other Biomass
2009,45,41,4,0,WA,30629,30095,0,130,717,2.3409187371445364,0.0014691958601325541,0.0013623525502575178,6,0.13333333333333333,Other Biomass
2010,42,39,3,0,WA,31063,30478,0,135,434,1.3971606090847632,0.0013520909120175127,0.001279611523065818,-3,-0.07142857142857142,Other Biomass
2011,67.9,64.6,3,0,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,0.0021785933153441635,0.002117546792539417,25.900000000000006,0.3814432989690722,Other Biomass
2012,72.5,69.2,4,0,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,0.002294993748120479,0.0022387576835975415,4.599999999999994,0.06344827586206889,Other Biomass
2013,71,67.7,5,0,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,0.0022694219366799317,0.002208355215730535,-1.5,-0.02112676056338028,Other Biomass
2014,71,67.7,5,0,WA,31659.5,30949,0,133,374,1.1813199829435084,0.002242612801844628,0.002187469708229668,0,0,Other Biomass
2015,77,73.7,5,0,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,0.002425624677108403,0.002377227642932022,6,0.07792207792207792,Other Biomass
2016,77,73.7,5,0,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,0.002421932009763217,0.0023776801326597114,0,0,Other Biomass
2017,77,73.7,5,0,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,0.0024213912622366735,0.0023807216461543433,0,0,Other Biomass
2018,77,73.7,5,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,0.002415277098154352,0.00237870078397072,0,0,Other Biomass
1992,3.9,3.8,1,0,WA,24121.3,24645.4,0,97,23.799999999999272,0.09866798223976019,1.616828280399481e-4,1.5418698824121337e-4,-46.1,-11.820512820512821,Other Gases
1991,281.6,260.6,0,0,WA,24097.5,24694,0,98,316.40000000000146,1.3129992737835934,0.011685859528996785,0.010553170810723253,77.40000000000003,0.27485795454545464,Petroleum
1992,181.2,173.3,0,0,WA,24121.3,24645.4,0,97,23.799999999999272,0.09866798223976019,0.007512032933548358,0.007031738174263757,-100.40000000000003,-0.5540838852097133,Petroleum
1993,181.2,173.3,0,0,WA,24514.3,24993.2,0,102,393,1.6031459189126347,0.007391604084146804,0.006933886016996623,0,0,Petroleum
1994,93.7,87.5,0,0,WA,24927.7,25189,0,104,413.40000000000146,1.6583960814676102,0.003758870653931169,0.003473738536662829,-87.49999999999999,-0.9338313767342581,Petroleum
1995,93.7,87.5,0,0,WA,24995.2,25253.6,0,102,67.5,0.2700518499551914,0.003748719754192805,0.003464852535876073,0,0,Petroleum
1996,93.5,87.3,0,0,WA,24939.7,25252.4,0,103,-55.5,-0.22253675866189246,0.003749042690970621,0.00345709714720185,-0.20000000000000284,-0.0021390374331551106,Petroleum
1997,65,61.7,0,0,WA,25692.9,26252.9,0,105,753.2000000000007,2.9315491828481823,0.0025298817961382325,0.002350216547505228,-28.5,-0.43846153846153846,Petroleum
1998,65,61.7,0,0,WA,25725.1,26167.1,0,108,32.19999999999709,0.12516958145934162,0.00252671515368259,0.0023579227350375093,0,0,Petroleum
1999,3.8,3.7,0,0,WA,25740.4,26082.4,0,107,15.30000000000291,0.05943963574770754,1.4762785349101024e-4,1.418581112167592e-4,-61.2,-16.10526315789474,Petroleum
2000,4,4,0,0,WA,25719,26065,0,106,-21.400000000001455,-0.08320696761149911,1.5552704226447374e-4,1.5346249760214847e-4,0.20000000000000018,0.050000000000000044,Petroleum
2001,320,301,0,0,WA,26211,26645,0,108,492,1.8770745107016138,0.012208614703750334,0.01129667855132295,316,0.9875,Petroleum
2002,217,216,0,0,WA,26798,27112,0,112,587,2.190461974774237,0.008097619225315322,0.007966951903216288,-103,-0.47465437788018433,Petroleum
2003,216,215,0,0,WA,27522,27689,0,116,724,2.6306227745076667,0.007848266841072597,0.007764816353064394,-1,-0.004629629629629629,Petroleum
2004,35,39,0,0,WA,27776,27573,0,112,254,0.9144585253456221,0.0012600806451612903,0.0014144271570014145,-181,-5.171428571428572,Petroleum
2005,37,40,0,0,WA,28011,27791,0,114,235,0.838956124379708,0.0013209096426403913,0.0014393148861142097,2,0.05405405405405406,Petroleum
2006,37,40,0,0,WA,28351,28224,0,116,340,1.1992522309618707,0.0013050686042820358,0.001417233560090703,0,0,Petroleum
2007,5,4,0,0,WA,28720,28615,0,121,369,1.2848189415041784,1.7409470752089137e-4,1.397868250917351e-4,-32,-6.4,Petroleum
2008,5,4,2,0,WA,29912,29494,0,124,1192,3.9850227333511636,1.6715699384862263e-4,1.356208042313691e-4,0,0,Petroleum
2009,6,5,3,0,WA,30629,30095,0,130,717,2.3409187371445364,0.00019589278135100723,1.661405549094534e-4,1,0.16666666666666666,Petroleum
2010,16,15,4,0,WA,31063,30478,0,135,434,1.3971606090847632,5.150822521971478e-4,4.921582781022377e-4,10,0.625,Petroleum
2011,15.5,15.2,4,0,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,4.973224799386529e-4,4.982463041269217e-4,-0.5,-0.03225806451612903,Petroleum
2012,15.5,15.2,4,0,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,4.90653835805068e-4,4.917502426399224e-4,0,0,Petroleum
2013,15.5,15.2,4,0,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,4.954371833597033e-4,4.958197825569295e-4,0,0,Petroleum
2014,15.5,15.2,4,0,WA,31659.5,30949,0,133,374,1.1813199829435084,4.895844849097427e-4,4.911305696468384e-4,0,0,Petroleum
2015,15.5,15.2,4,0,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,4.8827509734000323e-4,4.902830416901862e-4,0,0,Petroleum
2016,15.5,15.2,4,0,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,4.875317681990891e-4,4.90376363859262e-4,0,0,Petroleum
2017,15.5,15.2,4,0,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,4.8742291642426546e-4,4.910036502245049e-4,0,0,Petroleum
2018,15.5,15.2,4,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,4.861921431349669e-4,4.90586864536702e-4,0,0,Petroleum
1991,314,314,0,0,WA,24097.5,24694,0,98,316.40000000000146,1.3129992737835934,0.013030397344122834,0.012715639426581356,0,0,Pumped Storage
1992,314,314,0,0,WA,24121.3,24645.4,0,97,23.799999999999272,0.09866798223976019,0.013017540513985565,0.012740714291510788,0,0,Pumped Storage
1993,314,314,0,0,WA,24514.3,24993.2,0,102,393,1.6031459189126347,0.012808850344492806,0.012563417249491862,0,0,Pumped Storage
1994,314,314,0,0,WA,24927.7,25189,0,104,413.40000000000146,1.6583960814676102,0.012596428872298688,0.012465758862995752,0,0,Pumped Storage
1995,260.5,260.5,1,0,WA,24995.2,25253.6,0,102,67.5,0.2700518499551914,0.010422001024196645,0.010315360978236767,-53.5,-0.2053742802303263,Pumped Storage
1996,260.5,260.5,1,0,WA,24939.7,25252.4,0,103,-55.5,-0.22253675866189246,0.010445193807463601,0.010315851166621787,0,0,Pumped Storage
1997,260.5,260.5,1,0,WA,25692.9,26252.9,0,105,753.2000000000007,2.9315491828481823,0.010138987813753993,0.009922713300244924,0,0,Pumped Storage
1998,260.5,260.5,1,0,WA,25725.1,26167.1,0,108,32.19999999999709,0.12516958145934162,0.010126296885143304,0.009955249148740212,0,0,Pumped Storage
1999,260.5,260.5,1,0,WA,25740.4,26082.4,0,107,15.30000000000291,0.05943963574770754,0.010120277851160044,0.009987577830261019,0,0,Pumped Storage
2000,314,314,1,0,WA,25719,26065,0,106,-21.400000000001455,-0.08320696761149911,0.012208872817761188,0.012046806061768655,53.5,0.17038216560509553,Pumped Storage
2001,314,314,1,0,WA,26211,26645,0,108,492,1.8770745107016138,0.011979703178055015,0.011784574967160817,0,0,Pumped Storage
2002,314,314,1,0,WA,26798,27112,0,112,587,2.190461974774237,0.011717292335248899,0.01158158748893479,0,0,Pumped Storage
2003,314,314,1,0,WA,27522,27689,0,116,724,2.6306227745076667,0.0114090545745222,0.011340243417963813,0,0,Pumped Storage
2004,314,314,1,0,WA,27776,27573,0,112,254,0.9144585253456221,0.011304723502304147,0.011387951982011387,0,0,Pumped Storage
2005,314,314,1,0,WA,28011,27791,0,114,235,0.838956124379708,0.011209881832137374,0.011298621855996546,0,0,Pumped Storage
2006,314,314,1,0,WA,28351,28224,0,116,340,1.1992522309618707,0.011075447074177278,0.011125283446712018,0,0,Pumped Storage
2007,314,314,1,0,WA,28720,28615,0,121,369,1.2848189415041784,0.010933147632311978,0.010973265769701205,0,0,Pumped Storage
2008,314,314,1,0,WA,29912,29494,0,124,1192,3.9850227333511636,0.010497459213693501,0.010646233132162473,0,0,Pumped Storage
2009,314,314,1,0,WA,30629,30095,0,130,717,2.3409187371445364,0.010251722224036044,0.010433626848313674,0,0,Pumped Storage
2010,314,314,1,0,WA,31063,30478,0,135,434,1.3971606090847632,0.010108489199369025,0.010302513288273508,0,0,Pumped Storage
2011,314,314,1,0,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,0.010074790883918515,0.010292719703674567,0,0,Pumped Storage
2012,314,314,1,0,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,0.009939697060825248,0.01015852474927208,0,0,Pumped Storage
2013,314,314,1,0,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,0.01003659842419012,0.010242592876504992,0,0,Pumped Storage
2014,314,314,1,0,WA,31659.5,30949,0,133,374,1.1813199829435084,0.009918034081397369,0.010145723609809688,0,0,Pumped Storage
2015,314,314,1,0,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,0.00989150842353297,0.010128215466494637,0,0,Pumped Storage
2016,314,314,1,0,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,0.009876450013839612,0.010130143306040017,0,0,Pumped Storage
2017,314,314,1,0,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,0.00987424488756254,0.010143101721743063,0,0,Pumped Storage
2018,314,314,1,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,0.0098493118028632,0.010134491806876608,0,0,Pumped Storage
2007,1,1,1,0,WA,28720,28615,0,121,369,1.2848189415041784,3.4818941504178274e-5,3.4946706272933774e-5,-99.6,-99.6,Solar Thermal and Photovoltaic
2008,1,1,1,0,WA,29912,29494,0,124,1192,3.9850227333511636,3.343139876972452e-5,3.390520105784227e-5,0,0,Solar Thermal and Photovoltaic
2009,1,1,1,0,WA,30629,30095,0,130,717,2.3409187371445364,3.264879689183453e-5,3.322811098189068e-5,0,0,Solar Thermal and Photovoltaic
2010,1,1,1,0,WA,31063,30478,0,135,434,1.3971606090847632,3.2192640762321735e-5,3.281055187348251e-5,0,0,Solar Thermal and Photovoltaic
2011,0.5,0.5,1,1,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,1.604266064318235e-5,1.6389681056806635e-5,-0.5,-1,Solar Thermal and Photovoltaic
2012,0.5,0.5,1,1,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,1.5827543090486065e-5,1.6175994823681658e-5,0,0,Solar Thermal and Photovoltaic
2013,0.5,0.5,1,1,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,1.598184462450656e-5,1.6309861268320052e-5,0,0,Solar Thermal and Photovoltaic
2014,0.5,0.5,1,1,WA,31659.5,30949,0,133,374,1.1813199829435084,1.5793047900314282e-5,1.6155610843645997e-5,0,0,Solar Thermal and Photovoltaic
2015,0.5,0.5,1,1,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,1.5750809591613008e-5,1.61277316345456e-5,0,0,Solar Thermal and Photovoltaic
2016,0.5,0.5,1,1,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,1.572683123222868e-5,1.613080144273888e-5,0,0,Solar Thermal and Photovoltaic
2017,0.5,0.5,1,1,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,1.5723319884653724e-5,1.615143586264819e-5,0,0,Solar Thermal and Photovoltaic
2018,19.7,19.7,2,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,6.179345303070225e-4,6.358263968008572e-4,19.2,0.9746192893401016,Solar Thermal and Photovoltaic
2001,180,180,1,0,WA,26211,26645,0,108,492,1.8770745107016138,0.006867345770859563,0.006755488834678176,29,0.16111111111111112,Wind
2002,228,225,2,0,WA,26798,27112,0,112,587,2.190461974774237,0.008508097619225316,0.008298908232516966,48,0.21052631578947367,Wind
2003,244,228,2,0,WA,27522,27689,0,116,724,2.6306227745076667,0.00886563476491534,0.008234316876738056,16,0.06557377049180328,Wind
2004,244,243,2,0,WA,27776,27573,0,112,254,0.9144585253456221,0.008784562211981567,0.008812969209008812,0,0,Wind
2005,394,393,3,0,WA,28011,27791,0,114,235,0.838956124379708,0.014065902681089572,0.01414126875607211,150,0.38071065989847713,Wind
2006,822,821,5,0,WA,28351,28224,0,116,340,1.1992522309618707,0.02899368628972523,0.029088718820861677,428,0.5206812652068127,Wind
2007,1163,1162,7,0,WA,28720,28615,0,121,369,1.2848189415041784,0.040494428969359335,0.040608072689149045,341,0.293207222699914,Wind
2008,1366,1365,8,0,WA,29912,29494,0,124,1192,3.9850227333511636,0.0456672907194437,0.046280599443954705,203,0.1486090775988287,Wind
2009,2007,2006,11,0,WA,30629,30095,0,130,717,2.3409187371445364,0.06552613536191192,0.0666555906296727,641,0.3193821624314898,Wind
2010,2297,2296,15,0,WA,31063,30478,0,135,434,1.3971606090847632,0.07394649583105302,0.07533302710151585,290,0.1262516325642142,Wind
2011,2458.2,2453.5,17,0,WA,31166.9,30507,0,129,103.90000000000146,0.3333664881653339,0.0788721367861417,0.08042416494575015,161.19999999999982,0.06557643804409724,Wind
2012,2810.9,2806.2,20,0,WA,31590.5,30910,0,130,423.59999999999854,1.3409094506259747,0.08897928174609455,0.09078615334843092,352.7000000000003,0.12547582624782108,Wind
2013,2811,2806.3,20,0,WA,31285.5,30656.3,0,133,-305,-0.9748925220949003,0.08984993047897588,0.09154072735457314,0.09999999999990905,3.55745286374632e-5,Wind
2014,3077.8,3073.1,21,0,WA,31659.5,30949,0,133,374,1.1813199829435084,0.09721568565517459,0.09929561536721704,266.8000000000002,0.08668529469101312,Wind
2015,3077.8,3073.1,21,0,WA,31744.4,31002.5,0,134,84.90000000000146,0.26744874686559345,0.09695568352213303,0.09912426417224417,0,0,Wind
2016,3074,3073.1,21,0,WA,31792.8,30996.6,0,135,48.39999999999782,0.15223572632796675,0.09668855841574193,0.09914313182736172,-3.800000000000182,-0.0012361743656474243,Wind
2017,3074,3073.1,21,0,WA,31799.9,30957,0,136,7.100000000002183,0.022327114236215154,0.0966669706508511,0.0992699550990083,0,0,Wind
2018,3074,3073.1,21,0,WA,31880.4,30983.3,0,137,80.5,0.2525062420797731,0.09642288051592827,0.09918569035577231,0,0,Wind
