,year,month,state,residential_price,perc_residential_rev,perc_commercial_rev,perc_industrial_rev
16593,2017,2,LA,9.77,0.3713541243613626,0.3179896887454574,0.31044038162300513
16594,2017,2,MA,20.33,0.4467224326947388,0.44841193783989025,0.10128576049215676
16595,2017,2,MD,14.33,0.5219315890473399,0.4315353878375099,0.040359667358040356
16596,2017,2,ME,16.15,0.538273535049246,0.30965348468908455,0.15207298026166946
16597,2017,2,MI,15.33,0.43652617852398684,0.36526709064167173,0.19814930699073172
16598,2017,2,MN,12.71,0.4216081611244232,0.3523601430200304,0.22566964210004092
16599,2017,2,MO,10.3,0.5038014807174429,0.3655675365520051,0.1303544514243749
16600,2017,2,MS,11.09,0.43070967032401053,0.32980269209401575,0.23948763758197383
16601,2017,2,MT,10.48,0.4782901842124111,0.3631290072945657,0.15858080849302325
16602,2017,2,NC,10.99,0.5183450307752719,0.3383627011274016,0.1432691452469828
16603,2017,2,ND,9.37,0.31133784329783143,0.33335602887796484,0.3553060599412187
16604,2017,2,NE,9.93,0.4010986165573039,0.30437856470574615,0.2945228187369499
16605,2017,2,NH,18.85,0.5048560054905009,0.361371233024892,0.13377276148460715
16606,2017,2,NJ,15.65,0.4219560639393381,0.48961677214863664,0.08531858134549537
16607,2017,2,NM,12.84,0.39704651879962066,0.3874378700767514,0.21551561112362788
16608,2017,2,NV,11.89,0.43179421086082165,0.3130071272479218,0.2549539430370927
16609,2017,2,NY,17.48,0.4207442011785771,0.5201721780977121,0.04128416288576922
16610,2017,2,OH,12.43,0.4378073065192568,0.31441549381314604,0.2475074926440855
16611,2017,2,OK,11.17,0.4594827121775853,0.32673209516583895,0.21378516295756742
16612,2017,2,OR,10.48,0.5283010267402837,0.3097349149858439,0.16140762391627314
16613,2017,2,PA,14.18,0.5221788950999582,0.2560313223762354,0.21769407734642687
16614,2017,2,RI,19.79,0.4717459587739282,0.4386704923324562,0.08530900140498834
16615,2017,2,SC,13.12,0.4720916980241304,0.29655062840990526,0.2313576735659643
16616,2017,2,SD,10.77,0.47624574095687244,0.3526664394250562,0.17108781961807132
16617,2017,2,TN,10.6,0.4740283840159625,0.370887647246926,0.15508396873711155
16618,2017,2,TX,11.16,0.44096373633878216,0.35194437270974405,0.20656998955257969
16619,2017,2,UT,10.64,0.3851430360364874,0.39116652203353147,0.22083401141663164
16620,2017,2,VA,11.15,0.5062496674395673,0.38282386037304983,0.109363881125219
16621,2017,2,VT,17.53,0.4686252513858987,0.351245844154002,0.18012890446009924
16622,2017,2,WA,9.33,0.5360066761919181,0.32711093920667783,0.13682600898203715
16623,2017,2,WI,13.98,0.4158444219563069,0.34737564626611356,0.2367775059208792
16624,2017,2,WV,11.59,0.44499934671887487,0.24648079763051645,0.3085199004112202
16625,2017,2,WY,10.74,0.250757260489472,0.2508971204017414,0.4983456191087866
16626,2017,3,AK,21.31,0.38422723720337326,0.4202864288811075,0.19548633391551923
16627,2017,3,AL,12.75,0.420001847811143,0.3170468921686886,0.26295126002016844
16628,2017,3,AR,9.9,0.4457414815087494,0.27098192142353783,0.2832678305986841
16629,2017,3,AZ,11.67,0.45754467810202915,0.4161453885330535,0.12621034526844593
16630,2017,3,CA,19.18,0.41838661958103596,0.44809228217897834,0.1316484950537981
16631,2017,3,CO,11.94,0.4001976719916816,0.37615922871819846,0.2223619006762544
16632,2017,3,CT,20.06,0.5169137449375517,0.3954085843292743,0.08298838479467804
16634,2017,3,DE,13.78,0.5139911796837977,0.3404425967451877,0.14556622357101462
16635,2017,3,FL,11.48,0.5413322466483756,0.39570245913237634,0.0625787158466145
16636,2017,3,GA,11.81,0.46133392473381635,0.3781144352705283,0.15982707525888204
16637,2017,3,HI,29.05,0.31671244244441993,0.34221200965786663,0.3410755478977135
16638,2017,3,IA,11.37,0.4083421779227407,0.2669798330426099,0.32467798903464945
16639,2017,3,ID,9.84,0.49409801191269126,0.28371658322205445,0.22218540486525432
16640,2017,3,IL,14.02,0.41387196453180636,0.3615475092465361,0.22244284303431872
16641,2017,3,IN,12.29,0.3873778654497881,0.2560406508056149,0.3563153220508217
16642,2017,3,KS,13.34,0.3727164070687775,0.4041911280720865,0.22309246485913592
16643,2017,3,KY,10.67,0.4228604702725406,0.2991138428288708,0.2780256868985886
16644,2017,3,LA,9.68,0.3616726852413755,0.32812232491970655,0.31000377588354816
16645,2017,3,MA,19.53,0.4380932834461344,0.4510073764830592,0.10823973344699639
16646,2017,3,MD,14.13,0.5279793583109507,0.4214194192711579,0.04281390441034331
16647,2017,3,ME,15.97,0.5214799171230338,0.3248504666981272,0.1536695423160834
16648,2017,3,MI,15.32,0.43651258120729325,0.36756484132618167,0.195876167844682
16649,2017,3,MN,12.47,0.4123031644546719,0.34073456339127606,0.24660699332642272
16650,2017,3,MO,10.75,0.48705323593906813,0.37670728132242653,0.13598438398335044
16651,2017,3,MS,11.42,0.4148813068915501,0.337722662314732,0.24739606219114546
16652,2017,3,MT,10.59,0.4537027735949181,0.38153126903884904,0.16476605204271613
16653,2017,3,NC,10.85,0.5093306461983313,0.34163563430706606,0.14900686572027794
16654,2017,3,ND,9.46,0.29766666497587757,0.34169118914666247,0.36064221175235855
16655,2017,3,NE,10.5,0.3734273589627216,0.2797079078193976,0.34686473321788086
16656,2017,3,NH,18.92,0.49243132386549787,0.3675219980343086,0.1400466781001937
16657,2017,3,NJ,15.53,0.42703734861432385,0.48557716393364314,0.08457936684294612
16658,2017,3,NM,12.74,0.34909930687622304,0.41019540175280783,0.24070529137096908
16659,2017,3,NV,12.16,0.4478805468431667,0.309983213583057,0.24189146166256575
16660,2017,3,NY,17.02,0.42071927736580306,0.5121865477618041,0.049101416072467534
16661,2017,3,OH,12.59,0.4258250611336583,0.3214463877461553,0.252458898745944
16662,2017,3,OK,10.66,0.43805619307926147,0.3437446776851527,0.21819912923558585
16663,2017,3,OR,10.47,0.5004123453765376,0.3279941842499214,0.17104986488024115
16664,2017,3,PA,13.96,0.5200547183259017,0.25715612093650553,0.21887477749017253
16665,2017,3,RI,17.97,0.4481527444470287,0.45826769404654205,0.08970706411710445
16666,2017,3,SC,12.86,0.4638324141184547,0.30805646853065016,0.22811111735089523
16667,2017,3,SD,11.22,0.4484851236149899,0.371204702524378,0.18031007559986723
16668,2017,3,TN,10.7,0.4447607362796678,0.3845202122399352,0.17071905148039704
16669,2017,3,TX,11.12,0.4191238750505942,0.3633348007835444,0.2170679579668001
16670,2017,3,UT,10.66,0.35636027661369774,0.3930576833733756,0.24799257083865617
16671,2017,3,VA,11.53,0.48315208915033736,0.39853321612046594,0.11692006051455013
16672,2017,3,VT,17.4,0.46561064184400186,0.35447728416512153,0.1799120739908766
16673,2017,3,WA,9.35,0.5223570372656384,0.33130068534404983,0.14628181860636985
16674,2017,3,WI,14.18,0.40708805133140813,0.3532141934799103,0.23969444144965282
16675,2017,3,WV,11.52,0.46115304482848796,0.24506790582445007,0.293779049347062
16676,2017,3,WY,10.87,0.22426491630623466,0.2604969658971203,0.5152381177966451
16677,2017,4,AK,21.19,0.3603318648094491,0.45680262720310705,0.18286550798744378
16678,2017,4,AL,12.64,0.4130729912334112,0.32574064591196367,0.2611863628546251
16679,2017,4,AR,10.46,0.41764646636398334,0.281981625136878,0.3003570122476007
16680,2017,4,AZ,12.41,0.46835308946413157,0.40565807291055644,0.12589404012326988
16681,2017,4,CA,14.12,0.32278395448414515,0.5193549516789836,0.15556272635096702
16682,2017,4,CO,11.96,0.38395161071856315,0.38423321763564905,0.2304866005242706
16683,2017,4,CT,20.1,0.5053234166220395,0.4046580387435802,0.08729307535696962
16685,2017,4,DE,13.53,0.4973608125089283,0.35313403933731813,0.14950503637587503
16686,2017,4,FL,11.53,0.5510336362728638,0.3892839569904589,0.05932835219970043
16687,2017,4,GA,11.59,0.44719638026901365,0.3880081095295071,0.1640601200433765
16688,2017,4,HI,30.34,0.3100239618220478,0.3454774601727443,0.344498578005208
16689,2017,4,IA,12.01,0.3874458067911258,0.2745024313781184,0.3380517618307558
16690,2017,4,ID,9.72,0.4610075291142616,0.2958379691865691,0.24315458050670408
16691,2017,4,IL,13.59,0.39428252163286825,0.36228946535026807,0.24080776320116493
16692,2017,4,IN,12.9,0.3609324307497255,0.2640250342430863,0.3747744059815031
16693,2017,4,KS,13.63,0.34403372399046317,0.4221699585464947,0.23379631746304216
16694,2017,4,KY,10.96,0.38679012312582406,0.31978042256057215,0.29342945431360384
16695,2017,4,LA,9.58,0.3608430161609034,0.3219424461130088,0.3170186838784537
16696,2017,4,MA,20.99,0.4322434253001506,0.456553323329176,0.10885112796040275
16697,2017,4,MD,14.3,0.4765258600533774,0.46408118447241226,0.05452171472160289
16698,2017,4,ME,15.95,0.5277078223961411,0.30822398194792505,0.16406819565593375
16699,2017,4,MI,15.36,0.4074242688439437,0.3862280274622158,0.20632592396733537
16700,2017,4,MN,13.03,0.3853043258311843,0.3549146331116333,0.2594653755108461
16701,2017,4,MO,11.25,0.45550215947433337,0.39929392567657296,0.144951091683844
16702,2017,4,MS,11.54,0.4103116687962193,0.34774242106453523,0.24194591013924535
16703,2017,4,MT,10.83,0.4181358468216107,0.4049452761709171,0.17691887700747222
16704,2017,4,NC,11.26,0.4685799725571767,0.3708816595353835,0.16051120315243525
16705,2017,4,ND,10.3,0.25996372863755696,0.3325022852420894,0.4075339861203537
16706,2017,4,NE,10.73,0.35130613931431637,0.31786696760626054,0.33082694433866533
16707,2017,4,NH,18.96,0.4959308726821935,0.37388442501210606,0.1301847023057004
16708,2017,4,NJ,15.7,0.39180678483986786,0.5193063610239868,0.08529982116398413
16709,2017,4,NM,12.57,0.3249372913770734,0.43430745251468367,0.24075525610824297
16710,2017,4,NV,12.3,0.45248552464625535,0.294723346483533,0.2525495206291157
16711,2017,4,NY,17.3,0.4000451297465135,0.5228212852656973,0.05906470660840205
16712,2017,4,OH,12.79,0.39675925606133866,0.3397157272455159,0.26325610355122686
16713,2017,4,OK,12.0,0.42508521252051795,0.34641929701458873,0.22849549046489334
16714,2017,4,OR,10.68,0.47283848518042954,0.34419338106741537,0.1823829136651505
16715,2017,4,PA,14.3,0.4763631330317737,0.27418477799237145,0.24536251177976734
16716,2017,4,RI,19.59,0.4520811177107325,0.4521656378243707,0.09101758359970391
16717,2017,4,SC,13.4,0.4404721745808963,0.30992097509837685,0.24960685032072674
16718,2017,4,SD,11.83,0.4345397019754844,0.36780124036901646,0.1976590576554992
16719,2017,4,TN,10.74,0.425455806286365,0.40395025631965836,0.17059393739397657
16720,2017,4,TX,11.09,0.4287224980226317,0.3557274577115134,0.2150413097219605
16721,2017,4,UT,10.67,0.35762833234873376,0.41528908001135967,0.22433680369380535
16722,2017,4,VA,11.55,0.4558757583871386,0.42002576959823434,0.12255805911767918
16723,2017,4,VT,17.73,0.4469262721262126,0.3714407141218936,0.18163284934405383
16724,2017,4,WA,9.75,0.49032894333457805,0.3467694915052632,0.16282950656340356
16725,2017,4,WI,14.48,0.39621382877670436,0.342932399245154,0.2608490348777398
16726,2017,4,WV,11.87,0.39113063579446083,0.2659973416857399,0.34287202251979926
16727,2017,4,WY,11.53,0.22519052185157484,0.2702464654697766,0.5045630126786487
16728,2017,5,AK,21.73,0.33847821369707826,0.4554446777108969,0.20607710859202488
16729,2017,5,AL,12.68,0.4190663391504074,0.32356865239105653,0.2573649937103345
16730,2017,5,AR,10.57,0.410918487905852,0.287658488499972,0.3014095337422092
16731,2017,5,AZ,12.98,0.49573161479484956,0.3941554086447383,0.1100218955958018
16732,2017,5,CA,18.06,0.3875253027373264,0.45682096769681296,0.15404464679610605
16733,2017,5,CO,11.9,0.38613606992928223,0.3878797077121456,0.2247076371976282
16734,2017,5,CT,20.94,0.474079109346921,0.4272560953783627,0.09505620898021941
16736,2017,5,DE,14.68,0.4636074273303822,0.3703822159667885,0.16601035670282935
16737,2017,5,FL,11.36,0.5731994929294847,0.37292210521422664,0.05355543008992851
16738,2017,5,GA,11.82,0.4711223068344776,0.3771325885853802,0.15108032189559567
16739,2017,5,HI,29.07,0.31327956616386077,0.34475846989198783,0.34196201387373315
16740,2017,5,IA,12.85,0.37193494124003906,0.28050339731965385,0.34756169425133693
16741,2017,5,ID,10.12,0.3827485165828243,0.2640249387577904,0.3532265446593852
16742,2017,5,IL,14.09,0.39999933901184637,0.37085174440199764,0.22656858654786508
16743,2017,5,IN,12.75,0.3553627276027696,0.2708768571043909,0.37353424341456154
16744,2017,5,KS,13.83,0.37018717080534064,0.4042607453875541,0.22555211357288676
16745,2017,5,KY,10.97,0.39432022128494737,0.31954356844418963,0.286136210270863
16746,2017,5,LA,10.11,0.3843083502755682,0.3175954605307754,0.2979083968188986
16747,2017,5,MA,19.76,0.41011398322451537,0.47008654467344696,0.11750918559890007
16748,2017,5,MD,14.52,0.4645039634039878,0.4779669933569449,0.050625249412404046
16749,2017,5,ME,15.94,0.49235569835343884,0.3297167845334871,0.17792751711307409
16750,2017,5,MI,15.79,0.4020741976573123,0.38659381759650885,0.21122131125070215
16751,2017,5,MN,13.28,0.3705454073564792,0.3709767968036967,0.25816956717433037
16752,2017,5,MO,12.77,0.4577284508040728,0.40421566504964695,0.13783700183351882
16753,2017,5,MS,11.6,0.4144612230253972,0.34715738812543256,0.23838138884917023
16754,2017,5,MT,11.14,0.4045525032540122,0.4080389152877335,0.18740858145825418
16755,2017,5,NC,11.13,0.4847970953774882,0.34861851948767547,0.16655919350825335
16756,2017,5,ND,11.27,0.24321838168439755,0.3470348082068366,0.4097468101087658
16757,2017,5,NE,11.24,0.34567792076009657,0.32551434566709203,0.32880778324608806
16758,2017,5,NH,19.55,0.46537893748084785,0.38766045913070774,0.14696052396011236
16759,2017,5,NJ,16.19,0.40026017715476175,0.5131513134274881,0.08382674947690147
16760,2017,5,NM,12.76,0.337200304158181,0.43176395023975905,0.23103574560206003
16761,2017,5,NV,12.13,0.4794810855901359,0.2888102905845363,0.23148136873560934
16762,2017,5,NY,18.53,0.3965872011834354,0.5280941284040107,0.05809050822029138
16763,2017,5,OH,12.84,0.3813752772033483,0.3493137198440986,0.26911676856657113
16764,2017,5,OK,10.89,0.4256757557888768,0.3572869423141185,0.21703730189700468
16765,2017,5,OR,10.79,0.4478535710469147,0.3503357157223885,0.20124047265261957
16766,2017,5,PA,14.57,0.45977945033529105,0.28775526914237287,0.24827919183728736
16767,2017,5,RI,16.91,0.43036586364074175,0.46933491689037904,0.09561364583510393
16768,2017,5,SC,13.24,0.4663151807471621,0.3086005377256264,0.2250842975454431
16769,2017,5,SD,12.37,0.4070811022264829,0.3895605908053433,0.2033583069681738
16770,2017,5,TN,10.91,0.41609927042211836,0.41272626953821007,0.17117447457596222
16771,2017,5,TX,11.05,0.4371104829374746,0.3561121480096348,0.20633741910746556
16772,2017,5,UT,10.96,0.33217448483414214,0.41664390653374145,0.24878769091173178
16773,2017,5,VA,11.95,0.451772374341443,0.4194430796707872,0.12732962047213073
16774,2017,5,VT,18.12,0.4203506239343849,0.3844322147109828,0.19521732524813884
16775,2017,5,WA,9.79,0.45479123558430345,0.37626833405511,0.16887041050658777
16776,2017,5,WI,15.05,0.386605246233393,0.3589800068382333,0.2544109471422811
16777,2017,5,WV,12.03,0.36504995099499854,0.2782263623171473,0.35672368668785415
16778,2017,5,WY,11.68,0.19947820086079326,0.2638068652552802,0.5367149338839265
16779,2017,6,AK,21.78,0.33387614633462326,0.45833220354889914,0.20779165011647754
16780,2017,6,AL,12.74,0.4507703048521427,0.31123913709159495,0.237990571166395
16781,2017,6,AR,10.81,0.4518166742086376,0.27309500935575515,0.27507654963766176
16782,2017,6,AZ,12.6,0.5636762230280652,0.3491556693138821,0.08708705978615382
16783,2017,6,CA,19.12,0.37601021326076484,0.45515678585481506,0.16723090836679705
16784,2017,6,CO,12.76,0.4180255008382778,0.3775357573034882,0.20326066917054722
16785,2017,6,CT,20.44,0.48899228390321264,0.4166188632346704,0.09008291364943294
16787,2017,6,DE,13.3,0.4898002877704697,0.3464153161544527,0.16378439607507758
16788,2017,6,FL,11.73,0.5971750930090572,0.35255488285185416,0.04998395896203434
16789,2017,6,GA,12.66,0.5193671354196606,0.33957599558240864,0.140407444963713
16790,2017,6,HI,30.45,0.3170887546157311,0.3391864219056593,0.3437248234786096
16791,2017,6,IA,13.68,0.3904384414033125,0.267869796685965,0.34169173843034173
16792,2017,6,ID,11.33,0.3334281177994281,0.2416109776831094,0.4249609045174625
16793,2017,6,IL,13.14,0.4610669536733489,0.33220908496790835,0.2045170226089414
16794,2017,6,IN,12.37,0.4038848470416707,0.26227636322619735,0.33362170778631434
16795,2017,6,KS,13.62,0.4382308718717725,0.38264913096948316,0.17911997246076491
16796,2017,6,KY,10.87,0.43107437834534434,0.3112412296435385,0.25768439201111715
16797,2017,6,LA,10.44,0.41350677881378617,0.30222562019937205,0.28410313926275127
16798,2017,6,MA,19.62,0.41372950197018565,0.47783232279981375,0.10654271734328911
16799,2017,6,MD,14.19,0.5136691388956238,0.43922324810367835,0.04116981433948489
16800,2017,6,ME,16.05,0.48785206393137825,0.33891024937391406,0.17323777126091772
16801,2017,6,MI,15.79,0.4447707909884822,0.3733192010044914,0.1818475231323526
16802,2017,6,MN,13.83,0.39487132064908576,0.36484459239976313,0.23998749276977543
16803,2017,6,MO,13.54,0.5094318309097213,0.37175403783019456,0.11855687834725409
16804,2017,6,MS,11.3,0.4483571476327956,0.33338936323496254,0.21825348913224193
16805,2017,6,MT,11.53,0.3831086289078581,0.4123928516514312,0.20449851944071065
16806,2017,6,NC,10.92,0.5202903478217543,0.34433410976836043,0.1353502809056622
16807,2017,6,ND,12.19,0.2510423661519255,0.34299538771290444,0.40596224613517
16808,2017,6,NE,12.04,0.37429196953312516,0.2954631658551612,0.33024486461171376
16809,2017,6,NH,19.3,0.469514656332009,0.38756611973774996,0.14291922393024106
16810,2017,6,NJ,15.92,0.4551245418270937,0.46793175544456167,0.07443639773187694
16811,2017,6,NM,13.35,0.3879097623081291,0.41900869670849367,0.19308154098337718
16812,2017,6,NV,11.63,0.5112133431000738,0.24002628165470355,0.2485821360643409
16813,2017,6,NY,18.74,0.40164982213253714,0.534141889318315,0.04769986889296881
16814,2017,6,OH,12.93,0.4354807355125826,0.3262793844800214,0.2380806921571253
16815,2017,6,OK,10.67,0.4788988997457805,0.3337817898734297,0.1873193311474737
16816,2017,6,OR,10.9,0.42802338332596385,0.35684714020606295,0.2145491503883204
16817,2017,6,PA,14.43,0.4938150672679879,0.2746803374332485,0.22721070355777928
16818,2017,6,RI,16.67,0.42053662639125433,0.4788017544187058,0.09688493716889628
16819,2017,6,SC,13.34,0.5033098963007687,0.2980354118694981,0.19865469182973308
16820,2017,6,SD,12.64,0.41835391865953303,0.38723894996443375,0.19440722818134193
16821,2017,6,TN,10.97,0.44918771498640164,0.3968233693714072,0.15398890332615592
16822,2017,6,TX,11.03,0.48832582384589657,0.33140436927632144,0.1798831219038994
16823,2017,6,UT,11.38,0.39328891442138675,0.3846046290588242,0.22022311246662377
16824,2017,6,VA,11.96,0.4969774104370238,0.38921400517066074,0.11267472233370165
16825,2017,6,VT,18.03,0.43297919626905995,0.38332589918801085,0.1836949045429292
16826,2017,6,WA,9.95,0.43874711776779673,0.37795408378482853,0.18319605234766786
16827,2017,6,WI,14.73,0.3948598614471905,0.35550088002701813,0.24963549087229195
16828,2017,6,WV,11.7,0.4024932447316398,0.2661888597246955,0.3313178955436647
16829,2017,6,WY,12.16,0.19886794216847065,0.27543500656214276,0.5256970512693865
16830,2017,7,AK,21.9,0.34224635134953924,0.43922851575595356,0.21852524191602704
16831,2017,7,AL,12.46,0.4845731991290585,0.2973701850893941,0.2180566043248055
16832,2017,7,AR,10.74,0.48415720555869285,0.2581352070485864,0.25769499404674756
16833,2017,7,AZ,12.69,0.5731075520143469,0.34134266705890565,0.08547686546448359
16834,2017,7,CA,18.52,0.4222182042589313,0.4277347484618257,0.1485191211202614
16835,2017,7,CO,12.46,0.4434777234702037,0.35765462876343723,0.1978796785640086
16836,2017,7,CT,20.2,0.5308966911534351,0.3866441511888621,0.0793379244403321
16838,2017,7,DE,12.62,0.5395147506430797,0.3256262534606413,0.13485891074270268
16839,2017,7,FL,11.6,0.6171248887743305,0.3353311722811267,0.047273161342064406
16840,2017,7,GA,12.69,0.5448591056016725,0.32181218682857765,0.13271762107155582
16841,2017,7,HI,29.25,0.3228621361989224,0.33642289469971115,0.34071492264179704
16842,2017,7,IA,14.36,0.410442455396604,0.2528117571626526,0.3367457675427037
16843,2017,7,ID,10.51,0.3766843403531605,0.21971712052001535,0.4035985391268241
16844,2017,7,IL,12.29,0.4789944318996032,0.3280855192517893,0.19094761499686896
16845,2017,7,IN,12.18,0.43299658940070135,0.2543601347146661,0.3124380096201869
16846,2017,7,KS,13.65,0.46826738501250403,0.3580264440533188,0.17370615035607626
16847,2017,7,KY,10.82,0.4692513873384903,0.29713235235500995,0.23361626030649985
16848,2017,7,LA,10.22,0.4510220803195828,0.2903301100276932,0.25849462325024386
16849,2017,7,MA,19.72,0.44134965682094557,0.453385066646205,0.10354911990669406
16850,2017,7,MD,13.56,0.5417938812467658,0.4113437038027458,0.04163631217076072
16851,2017,7,ME,15.93,0.49233583560208044,0.34197760139375066,0.16568648119592524
16852,2017,7,MI,15.63,0.4804183319396646,0.35064507393948957,0.16888143009040701
16853,2017,7,MN,13.89,0.4158234452126973,0.361343027322673,0.22255290887686505
16854,2017,7,MO,13.45,0.5450125712820817,0.349141881156813,0.10562232035792651
16855,2017,7,MS,10.98,0.47955203711264044,0.32052457007625984,0.19992339281109975
16856,2017,7,MT,11.41,0.4065458340004462,0.3933713936524226,0.20008277234713118
16857,2017,7,NC,11.02,0.5433602896855362,0.32391277592626283,0.13270529475485757
16858,2017,7,ND,11.57,0.27119501049483696,0.3380367354120855,0.3907682540930775
16859,2017,7,NE,11.98,0.39839134424302924,0.2652077528575033,0.3364009342218663
16860,2017,7,NH,18.95,0.4943834309764685,0.371748069564165,0.13386856315698117
16861,2017,7,NJ,15.98,0.5091966507792071,0.4264244821708909,0.062297814717375284
16862,2017,7,NM,13.5,0.42643460192886606,0.38753503065984224,0.18603036741129178
16863,2017,7,NV,11.63,0.5577680910211917,0.23283842568072938,0.2091971637755211
16864,2017,7,NY,18.79,0.43435101118453934,0.5101401016132705,0.04164161274438026
16865,2017,7,OH,12.84,0.47787310307735603,0.3056011045728938,0.21637840933020203
16866,2017,7,OK,10.41,0.5185954797870133,0.31326850717757554,0.16813603126084184
16867,2017,7,OR,10.87,0.4396227249205325,0.34885197089297576,0.21100030225606314
16868,2017,7,PA,14.23,0.5293975187720685,0.26195671644594887,0.20569849490632494
16869,2017,7,RI,17.2,0.4721667014924618,0.4435694790904182,0.08095038151608562
16870,2017,7,SC,13.04,0.5227736933771503,0.2839247292571706,0.19330157736567918
16871,2017,7,SD,12.55,0.4412386178247913,0.37008762834877423,0.18867375382643453
16872,2017,7,TN,10.88,0.4779893682532204,0.37860279732985735,0.1434078344169222
16873,2017,7,TX,10.87,0.5218462129575252,0.3108354127700171,0.166957738069272
16874,2017,7,UT,11.81,0.4614089840799895,0.3458748183941311,0.19115814601085432
16875,2017,7,VA,12.18,0.5410745434321235,0.37004338954258426,0.08763859329209213
16876,2017,7,VT,17.76,0.4423210276753349,0.3748565155898767,0.18282260045274032
16877,2017,7,WA,9.9,0.4432311108721349,0.3753496471958079,0.1813153456643888
16878,2017,7,WI,14.34,0.4247627983693712,0.33583922399687993,0.2393939211894921
16879,2017,7,WV,11.6,0.4410639597061402,0.25655903447152406,0.30237700582233573
16880,2017,7,WY,12.11,0.2262283589169408,0.2588485258554422,0.5149231989463495
16881,2017,8,AK,21.43,0.3384731583000863,0.4475220884994364,0.21400486338129507
16882,2017,8,AL,12.71,0.4748944623270357,0.30267822270501077,0.22242731496795345
16883,2017,8,AR,10.68,0.4927502229926898,0.25287439383780425,0.25436376235492775
16884,2017,8,AZ,12.65,0.5588115249079441,0.3464811188469222,0.09466472721576996
16885,2017,8,CA,19.16,0.41983555661406646,0.42724064670669126,0.15141104389755738
16886,2017,8,CO,12.46,0.4266635578786965,0.36674722771154666,0.20549998300512123
16887,2017,8,CT,20.53,0.5109684187592344,0.3969659986513695,0.08825134047520956
16889,2017,8,DE,13.04,0.5404167666481668,0.32620773714167894,0.13337549621015418
16890,2017,8,FL,11.53,0.6143861410442427,0.33874691031808746,0.04659751934293919
16891,2017,8,GA,12.85,0.5431576429252457,0.3240524222919974,0.13209910327959787
16892,2017,8,HI,28.76,0.3218363511126114,0.3419376428315087,0.33622600605587993
16893,2017,8,IA,14.43,0.3803771117728696,0.26806653595903834,0.3515563742475816
16894,2017,8,ID,10.56,0.3741680720053376,0.23446252038229362,0.3913694076123688
16895,2017,8,IL,12.83,0.44831491798774226,0.34561682624312695,0.20340133686923878
16896,2017,8,IN,12.33,0.4162891570221391,0.261150423269327,0.32235706405391074
16897,2017,8,KS,13.67,0.4270615372319299,0.383232064551082,0.18970639821698804
16898,2017,8,KY,10.82,0.44671089714808393,0.3089062355918654,0.24438288421391388
16899,2017,8,LA,10.06,0.45506538418170334,0.29014923594307385,0.25463547547510296
16900,2017,8,MA,19.66,0.44024142969933966,0.45886570369497304,0.09915183076578982
16901,2017,8,MD,13.9,0.5144160968067272,0.43642144532706906,0.04413416936274033
16902,2017,8,ME,15.96,0.48432248962548063,0.344605978833065,0.17107153154145432
16903,2017,8,MI,15.63,0.4525767558126578,0.3591578558254405,0.18820725153704176
16904,2017,8,MN,13.75,0.39350760008269003,0.3616812298003019,0.2445113013126441
16905,2017,8,MO,13.22,0.49791047281154727,0.3819728381994964,0.11986333620345636
16906,2017,8,MS,10.86,0.4820886131494475,0.3218908326804852,0.19602053151615095
16907,2017,8,MT,11.3,0.415080696191854,0.36964873931287845,0.2152705644952675
16908,2017,8,NC,11.18,0.5303253181647716,0.3354103270926499,0.13423754851594305
16909,2017,8,ND,12.07,0.26473240157277217,0.3442078576649731,0.3910597407622548
16910,2017,8,NE,12.11,0.38473698533096984,0.2882853217536834,0.3269776929153467
16911,2017,8,NH,19.17,0.4902596903835629,0.3730947640297289,0.13664554558670824
16912,2017,8,NJ,15.81,0.4783370691452281,0.4513999245744307,0.06777534174994415
16913,2017,8,NM,13.3,0.40293727644174204,0.39293797512453027,0.20412474843372774
16914,2017,8,NV,11.75,0.5141543847801532,0.24497830980712343,0.24067262782969723
16915,2017,8,NY,18.56,0.4267399130325853,0.5132201924856266,0.04596900761906109
16916,2017,8,OH,12.87,0.4511575860667657,0.31683132062035946,0.23185804949431882
16917,2017,8,OK,10.72,0.5064212867112012,0.320841603050326,0.17273712963350146
16918,2017,8,OR,10.87,0.4466676574826067,0.35010932079824936,0.20271571159197715
16919,2017,8,PA,14.32,0.5182103026845702,0.2608947480826157,0.2175814873548528
16920,2017,8,RI,17.81,0.4697863991844117,0.44337622397518006,0.08352946854667448
16921,2017,8,SC,13.26,0.514105862589604,0.29125384967226575,0.19464028773813016
16922,2017,8,SD,12.53,0.42316795385195555,0.3790617245750401,0.1977702294831966
16923,2017,8,TN,10.64,0.4773177592002221,0.3795469965866365,0.1431352442131414
16924,2017,8,TX,10.95,0.5261405691621017,0.3118292569039784,0.16165407521018518
16925,2017,8,UT,11.52,0.4599819909258885,0.3633503933877812,0.17501789886764796
16926,2017,8,VA,12.18,0.5129096979984435,0.38358866893381666,0.10205677655747268
16927,2017,8,VT,17.74,0.44454813420223377,0.3741788272751393,0.18127289314050818
16928,2017,8,WA,9.87,0.44279620305680134,0.374705933030198,0.1823882324525352
16929,2017,8,WI,14.64,0.3913599997554695,0.35391427200696335,0.25472214718408503
16930,2017,8,WV,11.67,0.4204802066701081,0.2621543208272687,0.31736551335556057
16931,2017,8,WY,12.04,0.2016960464883979,0.27540397862074917,0.5228999748908529
